repo,vul_id,file_path
gpac/gpac,CVE-2018-21017,outputs/results/gpac/gpac/CVE-2018-21017_repo_findings.json
gpac/gpac,CVE-2018-7752,outputs/results/gpac/gpac/CVE-2018-7752_repo_findings.json
gpac/gpac,CVE-2019-11222,outputs/results/gpac/gpac/CVE-2019-11222_repo_findings.json
gpac/gpac,CVE-2019-20628,outputs/results/gpac/gpac/CVE-2019-20628_repo_findings.json
gpac/gpac,CVE-2020-19481,outputs/results/gpac/gpac/CVE-2020-19481_repo_findings.json
gpac/gpac,CVE-2020-19488,outputs/results/gpac/gpac/CVE-2020-19488_repo_findings.json
gpac/gpac,CVE-2020-23931,outputs/results/gpac/gpac/CVE-2020-23931_repo_findings.json
gpac/gpac,CVE-2020-23932,outputs/results/gpac/gpac/CVE-2020-23932_repo_findings.json
gpac/gpac,CVE-2020-35979,outputs/results/gpac/gpac/CVE-2020-35979_repo_findings.json
gpac/gpac,CVE-2020-35980,outputs/results/gpac/gpac/CVE-2020-35980_repo_findings.json
gpac/gpac,CVE-2021-29279,outputs/results/gpac/gpac/CVE-2021-29279_repo_findings.json
gpac/gpac,CVE-2021-30014,outputs/results/gpac/gpac/CVE-2021-30014_repo_findings.json
gpac/gpac,CVE-2021-30015,outputs/results/gpac/gpac/CVE-2021-30015_repo_findings.json
gpac/gpac,CVE-2021-31255,outputs/results/gpac/gpac/CVE-2021-31255_repo_findings.json
gpac/gpac,CVE-2021-31256,outputs/results/gpac/gpac/CVE-2021-31256_repo_findings.json
gpac/gpac,CVE-2021-31257,outputs/results/gpac/gpac/CVE-2021-31257_repo_findings.json
gpac/gpac,CVE-2021-31258,outputs/results/gpac/gpac/CVE-2021-31258_repo_findings.json
gpac/gpac,CVE-2021-31260,outputs/results/gpac/gpac/CVE-2021-31260_repo_findings.json
gpac/gpac,CVE-2021-31261,outputs/results/gpac/gpac/CVE-2021-31261_repo_findings.json
gpac/gpac,CVE-2021-32136,outputs/results/gpac/gpac/CVE-2021-32136_repo_findings.json
gpac/gpac,CVE-2021-32137,outputs/results/gpac/gpac/CVE-2021-32137_repo_findings.json
gpac/gpac,CVE-2021-32268,outputs/results/gpac/gpac/CVE-2021-32268_repo_findings.json
gpac/gpac,CVE-2021-32437,outputs/results/gpac/gpac/CVE-2021-32437_repo_findings.json
gpac/gpac,CVE-2021-33361,outputs/results/gpac/gpac/CVE-2021-33361_repo_findings.json
gpac/gpac,CVE-2021-33363,outputs/results/gpac/gpac/CVE-2021-33363_repo_findings.json
gpac/gpac,CVE-2021-33365,outputs/results/gpac/gpac/CVE-2021-33365_repo_findings.json
gpac/gpac,CVE-2021-4043,outputs/results/gpac/gpac/CVE-2021-4043_repo_findings.json
gpac/gpac,CVE-2021-40562,outputs/results/gpac/gpac/CVE-2021-40562_repo_findings.json
gpac/gpac,CVE-2021-40563,outputs/results/gpac/gpac/CVE-2021-40563_repo_findings.json
gpac/gpac,CVE-2021-40564,outputs/results/gpac/gpac/CVE-2021-40564_repo_findings.json
gpac/gpac,CVE-2021-40565,outputs/results/gpac/gpac/CVE-2021-40565_repo_findings.json
gpac/gpac,CVE-2021-40567,outputs/results/gpac/gpac/CVE-2021-40567_repo_findings.json
gpac/gpac,CVE-2021-40568,outputs/results/gpac/gpac/CVE-2021-40568_repo_findings.json
gpac/gpac,CVE-2021-40571,outputs/results/gpac/gpac/CVE-2021-40571_repo_findings.json
gpac/gpac,CVE-2021-40574,outputs/results/gpac/gpac/CVE-2021-40574_repo_findings.json
gpac/gpac,CVE-2021-40576,outputs/results/gpac/gpac/CVE-2021-40576_repo_findings.json
gpac/gpac,CVE-2022-1035,outputs/results/gpac/gpac/CVE-2022-1035_repo_findings.json
gpac/gpac,CVE-2022-1441,outputs/results/gpac/gpac/CVE-2022-1441_repo_findings.json
gpac/gpac,CVE-2022-1795,outputs/results/gpac/gpac/CVE-2022-1795_repo_findings.json
gpac/gpac,CVE-2022-2453,outputs/results/gpac/gpac/CVE-2022-2453_repo_findings.json
gpac/gpac,CVE-2022-2454,outputs/results/gpac/gpac/CVE-2022-2454_repo_findings.json
gpac/gpac,CVE-2022-3222,outputs/results/gpac/gpac/CVE-2022-3222_repo_findings.json
gpac/gpac,CVE-2022-4202,outputs/results/gpac/gpac/CVE-2022-4202_repo_findings.json
gpac/gpac,CVE-2023-0818,outputs/results/gpac/gpac/CVE-2023-0818_repo_findings.json
gpac/gpac,CVE-2023-0866,outputs/results/gpac/gpac/CVE-2023-0866_repo_findings.json
gpac/gpac,CVE-2023-23143,outputs/results/gpac/gpac/CVE-2023-23143_repo_findings.json
gpac/gpac,CVE-2023-23144,outputs/results/gpac/gpac/CVE-2023-23144_repo_findings.json
gpac/gpac,CVE-2023-23145,outputs/results/gpac/gpac/CVE-2023-23145_repo_findings.json
gpac/gpac,CVE-2023-2839,outputs/results/gpac/gpac/CVE-2023-2839_repo_findings.json
gpac/gpac,CVE-2023-3012,outputs/results/gpac/gpac/CVE-2023-3012_repo_findings.json
gpac/gpac,CVE-2023-3013,outputs/results/gpac/gpac/CVE-2023-3013_repo_findings.json
gpac/gpac,CVE-2023-3523,outputs/results/gpac/gpac/CVE-2023-3523_repo_findings.json
gpac/gpac,CVE-2023-46001,outputs/results/gpac/gpac/CVE-2023-46001_repo_findings.json
gpac/gpac,CVE-2023-4678,outputs/results/gpac/gpac/CVE-2023-4678_repo_findings.json
gpac/gpac,CVE-2023-4681,outputs/results/gpac/gpac/CVE-2023-4681_repo_findings.json
gpac/gpac,CVE-2023-4683,outputs/results/gpac/gpac/CVE-2023-4683_repo_findings.json
gpac/gpac,CVE-2023-46928,outputs/results/gpac/gpac/CVE-2023-46928_repo_findings.json
gpac/gpac,CVE-2023-46929,outputs/results/gpac/gpac/CVE-2023-46929_repo_findings.json
gpac/gpac,CVE-2023-4720,outputs/results/gpac/gpac/CVE-2023-4720_repo_findings.json
gpac/gpac,CVE-2023-4721,outputs/results/gpac/gpac/CVE-2023-4721_repo_findings.json
gpac/gpac,CVE-2023-4722,outputs/results/gpac/gpac/CVE-2023-4722_repo_findings.json
gpac/gpac,CVE-2023-4754,outputs/results/gpac/gpac/CVE-2023-4754_repo_findings.json
gpac/gpac,CVE-2023-4756,outputs/results/gpac/gpac/CVE-2023-4756_repo_findings.json
gpac/gpac,CVE-2023-4758,outputs/results/gpac/gpac/CVE-2023-4758_repo_findings.json
gpac/gpac,CVE-2023-4778,outputs/results/gpac/gpac/CVE-2023-4778_repo_findings.json
gpac/gpac,CVE-2023-48013,outputs/results/gpac/gpac/CVE-2023-48013_repo_findings.json
gpac/gpac,CVE-2023-5377,outputs/results/gpac/gpac/CVE-2023-5377_repo_findings.json
gpac/gpac,CVE-2023-5520,outputs/results/gpac/gpac/CVE-2023-5520_repo_findings.json
gpac/gpac,CVE-2023-5998,outputs/results/gpac/gpac/CVE-2023-5998_repo_findings.json
gpac/gpac,CVE-2024-0321,outputs/results/gpac/gpac/CVE-2024-0321_repo_findings.json
gpac/gpac,CVE-2024-24267,outputs/results/gpac/gpac/CVE-2024-24267_repo_findings.json
gpac/gpac,CVE-2024-6062,outputs/results/gpac/gpac/CVE-2024-6062_repo_findings.json
gpac/gpac,CVE-2024-6063,outputs/results/gpac/gpac/CVE-2024-6063_repo_findings.json
gpac/gpac,CVE-2024-6064,outputs/results/gpac/gpac/CVE-2024-6064_repo_findings.json
gpac/gpac,OSV-2024-142,outputs/results/gpac/gpac/OSV-2024-142_repo_findings.json
gpac/gpac,OSV-2024-156,outputs/results/gpac/gpac/OSV-2024-156_repo_findings.json
gpac/gpac,OSV-2024-627,outputs/results/gpac/gpac/OSV-2024-627_repo_findings.json
gpac/gpac,OSV-2024-68,outputs/results/gpac/gpac/OSV-2024-68_repo_findings.json
ImageMagick/ImageMagick,CVE-2015-8894,outputs/results/ImageMagick/ImageMagick/CVE-2015-8894_repo_findings.json
ImageMagick/ImageMagick,CVE-2015-8897,outputs/results/ImageMagick/ImageMagick/CVE-2015-8897_repo_findings.json
ImageMagick/ImageMagick,CVE-2015-8900,outputs/results/ImageMagick/ImageMagick/CVE-2015-8900_repo_findings.json
ImageMagick/ImageMagick,CVE-2015-8957,outputs/results/ImageMagick/ImageMagick/CVE-2015-8957_repo_findings.json
ImageMagick/ImageMagick,CVE-2015-8958,outputs/results/ImageMagick/ImageMagick/CVE-2015-8958_repo_findings.json
ImageMagick/ImageMagick,CVE-2015-8959,outputs/results/ImageMagick/ImageMagick/CVE-2015-8959_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-10049,outputs/results/ImageMagick/ImageMagick/CVE-2016-10049_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-10050,outputs/results/ImageMagick/ImageMagick/CVE-2016-10050_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-10052,outputs/results/ImageMagick/ImageMagick/CVE-2016-10052_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-10053,outputs/results/ImageMagick/ImageMagick/CVE-2016-10053_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-10060,outputs/results/ImageMagick/ImageMagick/CVE-2016-10060_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-10061,outputs/results/ImageMagick/ImageMagick/CVE-2016-10061_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-10063,outputs/results/ImageMagick/ImageMagick/CVE-2016-10063_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-10064,outputs/results/ImageMagick/ImageMagick/CVE-2016-10064_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-10065,outputs/results/ImageMagick/ImageMagick/CVE-2016-10065_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-10070,outputs/results/ImageMagick/ImageMagick/CVE-2016-10070_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-10071,outputs/results/ImageMagick/ImageMagick/CVE-2016-10071_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-4562,outputs/results/ImageMagick/ImageMagick/CVE-2016-4562_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-5688,outputs/results/ImageMagick/ImageMagick/CVE-2016-5688_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-5841,outputs/results/ImageMagick/ImageMagick/CVE-2016-5841_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-6491,outputs/results/ImageMagick/ImageMagick/CVE-2016-6491_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-6823,outputs/results/ImageMagick/ImageMagick/CVE-2016-6823_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7101,outputs/results/ImageMagick/ImageMagick/CVE-2016-7101_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7514,outputs/results/ImageMagick/ImageMagick/CVE-2016-7514_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7515,outputs/results/ImageMagick/ImageMagick/CVE-2016-7515_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7520,outputs/results/ImageMagick/ImageMagick/CVE-2016-7520_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7521,outputs/results/ImageMagick/ImageMagick/CVE-2016-7521_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7522,outputs/results/ImageMagick/ImageMagick/CVE-2016-7522_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7524,outputs/results/ImageMagick/ImageMagick/CVE-2016-7524_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7525,outputs/results/ImageMagick/ImageMagick/CVE-2016-7525_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7526,outputs/results/ImageMagick/ImageMagick/CVE-2016-7526_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7527,outputs/results/ImageMagick/ImageMagick/CVE-2016-7527_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7528,outputs/results/ImageMagick/ImageMagick/CVE-2016-7528_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7529,outputs/results/ImageMagick/ImageMagick/CVE-2016-7529_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7530,outputs/results/ImageMagick/ImageMagick/CVE-2016-7530_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7532,outputs/results/ImageMagick/ImageMagick/CVE-2016-7532_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7533,outputs/results/ImageMagick/ImageMagick/CVE-2016-7533_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7534,outputs/results/ImageMagick/ImageMagick/CVE-2016-7534_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7536,outputs/results/ImageMagick/ImageMagick/CVE-2016-7536_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7537,outputs/results/ImageMagick/ImageMagick/CVE-2016-7537_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7538,outputs/results/ImageMagick/ImageMagick/CVE-2016-7538_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-7799,outputs/results/ImageMagick/ImageMagick/CVE-2016-7799_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-8677,outputs/results/ImageMagick/ImageMagick/CVE-2016-8677_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-9298,outputs/results/ImageMagick/ImageMagick/CVE-2016-9298_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-9556,outputs/results/ImageMagick/ImageMagick/CVE-2016-9556_repo_findings.json
ImageMagick/ImageMagick,CVE-2016-9559,outputs/results/ImageMagick/ImageMagick/CVE-2016-9559_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-11447,outputs/results/ImageMagick/ImageMagick/CVE-2017-11447_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-11448,outputs/results/ImageMagick/ImageMagick/CVE-2017-11448_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-11522,outputs/results/ImageMagick/ImageMagick/CVE-2017-11522_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-12427,outputs/results/ImageMagick/ImageMagick/CVE-2017-12427_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-12644,outputs/results/ImageMagick/ImageMagick/CVE-2017-12644_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-12662,outputs/results/ImageMagick/ImageMagick/CVE-2017-12662_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-12663,outputs/results/ImageMagick/ImageMagick/CVE-2017-12663_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-12664,outputs/results/ImageMagick/ImageMagick/CVE-2017-12664_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-12665,outputs/results/ImageMagick/ImageMagick/CVE-2017-12665_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-12666,outputs/results/ImageMagick/ImageMagick/CVE-2017-12666_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-12667,outputs/results/ImageMagick/ImageMagick/CVE-2017-12667_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-12668,outputs/results/ImageMagick/ImageMagick/CVE-2017-12668_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-12669,outputs/results/ImageMagick/ImageMagick/CVE-2017-12669_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-12877,outputs/results/ImageMagick/ImageMagick/CVE-2017-12877_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-13143,outputs/results/ImageMagick/ImageMagick/CVE-2017-13143_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-13145,outputs/results/ImageMagick/ImageMagick/CVE-2017-13145_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-13146,outputs/results/ImageMagick/ImageMagick/CVE-2017-13146_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-14172,outputs/results/ImageMagick/ImageMagick/CVE-2017-14172_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-14173,outputs/results/ImageMagick/ImageMagick/CVE-2017-14173_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-14174,outputs/results/ImageMagick/ImageMagick/CVE-2017-14174_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-14175,outputs/results/ImageMagick/ImageMagick/CVE-2017-14175_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-14341,outputs/results/ImageMagick/ImageMagick/CVE-2017-14341_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-15032,outputs/results/ImageMagick/ImageMagick/CVE-2017-15032_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-15033,outputs/results/ImageMagick/ImageMagick/CVE-2017-15033_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-15277,outputs/results/ImageMagick/ImageMagick/CVE-2017-15277_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-16546,outputs/results/ImageMagick/ImageMagick/CVE-2017-16546_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-5506,outputs/results/ImageMagick/ImageMagick/CVE-2017-5506_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-5509,outputs/results/ImageMagick/ImageMagick/CVE-2017-5509_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-5510,outputs/results/ImageMagick/ImageMagick/CVE-2017-5510_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-9098,outputs/results/ImageMagick/ImageMagick/CVE-2017-9098_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-9141,outputs/results/ImageMagick/ImageMagick/CVE-2017-9141_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-9143,outputs/results/ImageMagick/ImageMagick/CVE-2017-9143_repo_findings.json
ImageMagick/ImageMagick,CVE-2017-9499,outputs/results/ImageMagick/ImageMagick/CVE-2017-9499_repo_findings.json
ImageMagick/ImageMagick,CVE-2018-16323,outputs/results/ImageMagick/ImageMagick/CVE-2018-16323_repo_findings.json
ImageMagick/ImageMagick,CVE-2018-16641,outputs/results/ImageMagick/ImageMagick/CVE-2018-16641_repo_findings.json
ImageMagick/ImageMagick,CVE-2018-16642,outputs/results/ImageMagick/ImageMagick/CVE-2018-16642_repo_findings.json
ImageMagick/ImageMagick,CVE-2018-16644,outputs/results/ImageMagick/ImageMagick/CVE-2018-16644_repo_findings.json
ImageMagick/ImageMagick,CVE-2018-16645,outputs/results/ImageMagick/ImageMagick/CVE-2018-16645_repo_findings.json
ImageMagick/ImageMagick,CVE-2018-20467,outputs/results/ImageMagick/ImageMagick/CVE-2018-20467_repo_findings.json
ImageMagick/ImageMagick,CVE-2019-10131,outputs/results/ImageMagick/ImageMagick/CVE-2019-10131_repo_findings.json
ImageMagick/ImageMagick,CVE-2019-10714,outputs/results/ImageMagick/ImageMagick/CVE-2019-10714_repo_findings.json
ImageMagick/ImageMagick,CVE-2019-11470,outputs/results/ImageMagick/ImageMagick/CVE-2019-11470_repo_findings.json
ImageMagick/ImageMagick,CVE-2019-13133,outputs/results/ImageMagick/ImageMagick/CVE-2019-13133_repo_findings.json
ImageMagick/ImageMagick,CVE-2019-13136,outputs/results/ImageMagick/ImageMagick/CVE-2019-13136_repo_findings.json
ImageMagick/ImageMagick,CVE-2019-13298,outputs/results/ImageMagick/ImageMagick/CVE-2019-13298_repo_findings.json
ImageMagick/ImageMagick,CVE-2019-13299,outputs/results/ImageMagick/ImageMagick/CVE-2019-13299_repo_findings.json
ImageMagick/ImageMagick,CVE-2019-13302,outputs/results/ImageMagick/ImageMagick/CVE-2019-13302_repo_findings.json
ImageMagick/ImageMagick,CVE-2019-15139,outputs/results/ImageMagick/ImageMagick/CVE-2019-15139_repo_findings.json
ImageMagick/ImageMagick,CVE-2019-15140,outputs/results/ImageMagick/ImageMagick/CVE-2019-15140_repo_findings.json
ImageMagick/ImageMagick,CVE-2019-17541,outputs/results/ImageMagick/ImageMagick/CVE-2019-17541_repo_findings.json
ImageMagick/ImageMagick,CVE-2019-17547,outputs/results/ImageMagick/ImageMagick/CVE-2019-17547_repo_findings.json
ImageMagick/ImageMagick,CVE-2019-7175,outputs/results/ImageMagick/ImageMagick/CVE-2019-7175_repo_findings.json
ImageMagick/ImageMagick,CVE-2019-7395,outputs/results/ImageMagick/ImageMagick/CVE-2019-7395_repo_findings.json
ImageMagick/ImageMagick,CVE-2019-7396,outputs/results/ImageMagick/ImageMagick/CVE-2019-7396_repo_findings.json
ImageMagick/ImageMagick,CVE-2019-7397,outputs/results/ImageMagick/ImageMagick/CVE-2019-7397_repo_findings.json
ImageMagick/ImageMagick,CVE-2020-25666,outputs/results/ImageMagick/ImageMagick/CVE-2020-25666_repo_findings.json
ImageMagick/ImageMagick,CVE-2020-25667,outputs/results/ImageMagick/ImageMagick/CVE-2020-25667_repo_findings.json
ImageMagick/ImageMagick,CVE-2020-27750,outputs/results/ImageMagick/ImageMagick/CVE-2020-27750_repo_findings.json
ImageMagick/ImageMagick,CVE-2020-27757,outputs/results/ImageMagick/ImageMagick/CVE-2020-27757_repo_findings.json
ImageMagick/ImageMagick,CVE-2020-27759,outputs/results/ImageMagick/ImageMagick/CVE-2020-27759_repo_findings.json
ImageMagick/ImageMagick,CVE-2020-27767,outputs/results/ImageMagick/ImageMagick/CVE-2020-27767_repo_findings.json
ImageMagick/ImageMagick,CVE-2020-27773,outputs/results/ImageMagick/ImageMagick/CVE-2020-27773_repo_findings.json
ImageMagick/ImageMagick,CVE-2021-20310,outputs/results/ImageMagick/ImageMagick/CVE-2021-20310_repo_findings.json
ImageMagick/ImageMagick6,CVE-2019-11472,outputs/results/ImageMagick/ImageMagick6/CVE-2019-11472_repo_findings.json
ImageMagick/ImageMagick6,CVE-2019-13135,outputs/results/ImageMagick/ImageMagick6/CVE-2019-13135_repo_findings.json
ImageMagick/ImageMagick6,CVE-2019-13137,outputs/results/ImageMagick/ImageMagick6/CVE-2019-13137_repo_findings.json
ImageMagick/ImageMagick6,CVE-2019-13295,outputs/results/ImageMagick/ImageMagick6/CVE-2019-13295_repo_findings.json
ImageMagick/ImageMagick6,CVE-2019-13297,outputs/results/ImageMagick/ImageMagick6/CVE-2019-13297_repo_findings.json
ImageMagick/ImageMagick6,CVE-2019-13300,outputs/results/ImageMagick/ImageMagick6/CVE-2019-13300_repo_findings.json
ImageMagick/ImageMagick6,CVE-2019-13304,outputs/results/ImageMagick/ImageMagick6/CVE-2019-13304_repo_findings.json
ImageMagick/ImageMagick6,CVE-2019-13305,outputs/results/ImageMagick/ImageMagick6/CVE-2019-13305_repo_findings.json
ImageMagick/ImageMagick6,CVE-2019-13306,outputs/results/ImageMagick/ImageMagick6/CVE-2019-13306_repo_findings.json
ImageMagick/ImageMagick6,CVE-2019-13307,outputs/results/ImageMagick/ImageMagick6/CVE-2019-13307_repo_findings.json
ImageMagick/ImageMagick6,CVE-2019-13308,outputs/results/ImageMagick/ImageMagick6/CVE-2019-13308_repo_findings.json
ImageMagick/ImageMagick6,CVE-2019-13391,outputs/results/ImageMagick/ImageMagick6/CVE-2019-13391_repo_findings.json
ImageMagick/ImageMagick6,CVE-2019-13454,outputs/results/ImageMagick/ImageMagick6/CVE-2019-13454_repo_findings.json
ImageMagick/ImageMagick6,CVE-2019-14980,outputs/results/ImageMagick/ImageMagick6/CVE-2019-14980_repo_findings.json
ImageMagick/ImageMagick6,CVE-2019-14981,outputs/results/ImageMagick/ImageMagick6/CVE-2019-14981_repo_findings.json
ImageMagick/ImageMagick6,CVE-2019-15141,outputs/results/ImageMagick/ImageMagick6/CVE-2019-15141_repo_findings.json
kamailio/kamailio,CVE-2016-2385,outputs/results/kamailio/kamailio/CVE-2016-2385_repo_findings.json
kamailio/kamailio,CVE-2018-8828,outputs/results/kamailio/kamailio/CVE-2018-8828_repo_findings.json
kamailio/kamailio,CVE-2020-27507,outputs/results/kamailio/kamailio/CVE-2020-27507_repo_findings.json
kamailio/kamailio,OSV-2021-1202,outputs/results/kamailio/kamailio/OSV-2021-1202_repo_findings.json
kamailio/kamailio,OSV-2021-1330,outputs/results/kamailio/kamailio/OSV-2021-1330_repo_findings.json
kamailio/kamailio,OSV-2021-1674,outputs/results/kamailio/kamailio/OSV-2021-1674_repo_findings.json
kamailio/kamailio,OSV-2024-1230,outputs/results/kamailio/kamailio/OSV-2024-1230_repo_findings.json
kamailio/kamailio,OSV-2024-1244,outputs/results/kamailio/kamailio/OSV-2024-1244_repo_findings.json
kamailio/kamailio,OSV-2024-1249,outputs/results/kamailio/kamailio/OSV-2024-1249_repo_findings.json
libarchive/libarchive,CVE-2015-2304,outputs/results/libarchive/libarchive/CVE-2015-2304_repo_findings.json
libarchive/libarchive,CVE-2016-1541,outputs/results/libarchive/libarchive/CVE-2016-1541_repo_findings.json
libarchive/libarchive,CVE-2016-4300,outputs/results/libarchive/libarchive/CVE-2016-4300_repo_findings.json
